endpoint_id,endpoint,method,service,version_path,auth_scheme,schema_count,deprecated_flag,tags,seed_source
1751,/v1/customers/{customerId}/preferences,GET,loans,1,apiKey,6,0,,amazonaws.com_connect.json
1752,/v1/transfers/rtgs,GET,cards,1,apiKey,5,0,,amazonaws.com_connect.json
1753,/v1/upi/pay,GET,loans,1,apiKey,7,0,,amazonaws.com_connect.json
1754,/v1/upi/pay,GET,kyc,1,apiKey,6,0,,amazonaws.com_connect.json
1755,/v1/upi/vpa/verify,GET,payments,1,apiKey,6,0,,amazonaws.com_connect.json
1756,/v1/upi/pay,POST,payments,1,apiKey,5,0,,amazonaws.com_connect.json
1757,/v1/aa/data,GET,loans,1,apiKey,6,0,,amazonaws.com_connect.json
1758,/v1/accounts/{accountId}/holds,GET,audit,1,apiKey,6,0,,amazonaws.com_connect.json
1759,/v1/upi/vpa/verify,GET,aa-bridge,1,apiKey,6,0,,amazonaws.com_connect.json
1760,/v1/aa/consent,GET,audit,1,apiKey,6,0,,amazonaws.com_connect.json
1761,/v1/cards/{cardId}/freeze,GET,notifications,1,apiKey,6,0,,amazonaws.com_connect.json
1762,/v1/transfers/neft,GET,forex,1,apiKey,6,0,,amazonaws.com_connect.json
1763,/v2/upi/pay,POST,kyc,2,apiKey,6,0,,amazonaws.com_connect.json
1764,/v1/aa/fip/discover,GET,aa-bridge,1,apiKey,6,0,,amazonaws.com_connect.json
1765,/v1/beneficiaries,GET,cards,1,apiKey,6,0,,amazonaws.com_connect.json
1766,/v1/aa/data,GET,notifications,1,apiKey,6,0,,amazonaws.com_connect.json
1767,/v1/loans/{loanId}/schedule,GET,core-banking,1,apiKey,6,0,,amazonaws.com_connect.json
1768,/v1/kyc/aadhaar,POST,cards,1,apiKey,5,0,,amazonaws.com_connect.json
1769,/v2/transfers/imps,GET,loans,2,apiKey,6,0,,amazonaws.com_connect.json
1770,/v1/beneficiaries,GET,loans,1,apiKey,6,0,,amazonaws.com_connect.json
1771,/v1/cards/{cardId}/limit,GET,audit,1,apiKey,6,0,,amazonaws.com_connect.json
1772,/v1/accounts/{accountId}/balance,GET,payments,1,apiKey,6,0,,amazonaws.com_connect.json
1773,/v1/transfers/swift,GET,cards,1,apiKey,6,0,,amazonaws.com_connect.json
1774,/v1/kyc/video,POST,kyc,1,apiKey,5,0,,amazonaws.com_connect.json
1775,/v1/accounts/{accountId}/holds,GET,aa-bridge,1,apiKey,5,0,,amazonaws.com_connect.json
1776,/v1/aa/consent,GET,core-banking,1,apiKey,6,0,,amazonaws.com_connect.json
1777,/v1/transfers/swift,GET,cards,1,apiKey,6,0,,amazonaws.com_connect.json
1778,/v1/cards/{cardId}/freeze,POST,aa-bridge,1,apiKey,8,0,,amazonaws.com_connect.json
1779,/v1/beneficiaries,PUT,forex,1,apiKey,7,0,,amazonaws.com_connect.json
1780,/v2/transfers/imps,POST,notifications,2,apiKey,9,0,,amazonaws.com_connect.json
1781,/v1/loans/apply,POST,loans,1,apiKey,4,0,,amazonaws.com_connect.json
1782,/v1/notifications/preferences,POST,wealth,1,apiKey,5,0,,amazonaws.com_connect.json
1783,/v1/upi/vpa/verify,POST,forex,1,apiKey,6,0,,amazonaws.com_connect.json
1784,/v1/kyc/aadhaar,POST,loans,1,apiKey,6,0,,amazonaws.com_connect.json
1785,/v1/loans/{loanId}/repayment,POST,kyc,1,apiKey,6,0,,amazonaws.com_connect.json
1786,/v1/upi/vpa/verify,POST,payments,1,apiKey,6,0,,amazonaws.com_connect.json
1787,/v1/loans/apply,POST,forex,1,apiKey,5,0,,amazonaws.com_connect.json
1788,/v1/rd/book,PUT,forex,1,apiKey,6,0,,amazonaws.com_connect.json
1789,/v1/beneficiaries/{beneficiaryId},POST,cards,1,apiKey,5,0,,amazonaws.com_connect.json
1790,/v1/cards/{cardId}/limit,POST,aa-bridge,1,apiKey,6,0,,amazonaws.com_connect.json
1791,/v1/kyc/video,PUT,notifications,1,apiKey,8,0,,amazonaws.com_connect.json
1792,/v1/transfers/swift,PUT,notifications,1,apiKey,7,0,,amazonaws.com_connect.json
1793,/v2/cards/{cardId}/freeze,POST,payments,2,apiKey,6,0,,amazonaws.com_connect.json
1794,/v1/aa/fip/discover,POST,wealth,1,apiKey,4,0,,amazonaws.com_connect.json
1795,/v1/cards/{cardId}/pin,POST,loans,1,apiKey,5,0,,amazonaws.com_connect.json
1796,/v1/beneficiaries/{beneficiaryId},POST,forex,1,apiKey,4,0,,amazonaws.com_connect.json
1797,/v1/loans/apply,POST,wealth,1,apiKey,8,0,,amazonaws.com_connect.json
1798,/v1/transfers/imps,DELETE,loans,1,apiKey,5,0,,amazonaws.com_connect.json
1799,/v1/beneficiaries,POST,core-banking,1,apiKey,5,0,,amazonaws.com_connect.json
1800,/v1/beneficiaries,POST,aa-bridge,1,apiKey,7,0,,amazonaws.com_connect.json
1801,/v1/kyc/video,POST,core-banking,1,apiKey,7,0,,amazonaws.com_connect.json
1802,/v1/rd/book,POST,payments,1,apiKey,7,0,,amazonaws.com_connect.json
1803,/v1/customers/{customerId}/preferences,POST,wealth,1,apiKey,8,0,,amazonaws.com_connect.json
1804,/v1/aa/fip/discover,POST,cards,1,apiKey,7,0,,amazonaws.com_connect.json
1805,/v1/loans/{loanId}/schedule,POST,kyc,1,apiKey,7,0,,amazonaws.com_connect.json
1806,/v1/fd/{depositId}/close,PUT,aa-bridge,1,apiKey,7,0,,amazonaws.com_connect.json
1807,/v1/beneficiaries,POST,forex,1,apiKey,5,0,,amazonaws.com_connect.json
1808,/v1/forex/quote,POST,forex,1,apiKey,5,0,,amazonaws.com_connect.json
1809,/v1/cards/issue,POST,audit,1,apiKey,6,0,,amazonaws.com_connect.json
1810,/v1/cards/{cardId}/pin,POST,kyc,1,apiKey,5,0,,amazonaws.com_connect.json
1811,/v1/cards/{cardId}/limit,POST,wealth,1,apiKey,5,0,,amazonaws.com_connect.json
1812,/v1/forex/book,POST,audit,1,apiKey,5,0,,amazonaws.com_connect.json
1813,/v2/accounts/{accountId}/balance,POST,audit,2,apiKey,5,0,,amazonaws.com_connect.json
1814,/v1/accounts/{accountId}/statement,POST,aa-bridge,1,apiKey,5,0,,amazonaws.com_connect.json
1815,/v2/upi/pay,POST,aa-bridge,2,apiKey,5,0,,amazonaws.com_connect.json
1816,/v1/forex/book,POST,aa-bridge,1,apiKey,6,0,,amazonaws.com_connect.json
1817,/v1/beneficiaries/{beneficiaryId},POST,loans,1,apiKey,5,0,,amazonaws.com_connect.json
1818,/v1/fd/{depositId}/close,POST,payments,1,apiKey,6,0,,amazonaws.com_connect.json
1819,/v1/transfers/rtgs,POST,aa-bridge,1,apiKey,5,0,,amazonaws.com_connect.json
1820,/v2/accounts/{accountId}/balance,POST,audit,2,apiKey,5,0,,amazonaws.com_connect.json
1821,/v2/upi/pay,POST,audit,2,apiKey,5,0,,amazonaws.com_connect.json
1822,/v2/upi/pay,POST,wealth,2,apiKey,5,0,,amazonaws.com_connect.json
1823,/v1/notifications/preferences,POST,aa-bridge,1,apiKey|http:basic,3,0,Modifications,adyen_payments.json
1824,/v1/transfers/swift,POST,wealth,1,apiKey|http:basic,3,0,Payments,adyen_payments.json
1825,/v1/forex/book,POST,loans,1,apiKey|http:basic,3,0,Payments,adyen_payments.json
1826,/v1/kyc/verify,POST,notifications,1,apiKey|http:basic,3,0,Payments,adyen_payments.json
1827,/v1/notifications/preferences,POST,core-banking,1,apiKey|http:basic,3,0,Modifications,adyen_payments.json
1828,/v1/transfers/rtgs,POST,core-banking,1,apiKey|http:basic,3,0,Modifications,adyen_payments.json
1829,/v1/aa/fip/discover,POST,forex,1,apiKey|http:basic,3,0,Modifications,adyen_payments.json
1830,/v2/accounts/{accountId}/balance,POST,loans,2,apiKey|http:basic,3,1,Modifications,adyen_payments.json
1831,/v1/rd/book,POST,aa-bridge,1,apiKey|http:basic,3,0,Payments,adyen_payments.json
1832,/v1/accounts/{accountId}/balance,POST,cards,1,apiKey|http:basic,3,0,Modifications,adyen_payments.json
1833,/v1/kyc/verify,POST,notifications,1,apiKey|http:basic,3,0,Payments,adyen_payments.json
1834,/v1/loans/{loanId}/repayment,POST,audit,1,apiKey|http:basic,3,0,Modifications,adyen_payments.json
1835,/v3/upi/pay,POST,audit,3,apiKey|http:basic,3,0,Modifications,adyen_payments.json
1836,/v1/accounts/{accountId}/holds,GET,wealth,1,none,0,0,,ip2proxy.com.json
1837,/v2/cards/{cardId}/freeze,GET,audit,2,oauth2:implicit,0,0,,azure.com_applicationinsights-analyticsItems_API.json
1838,/v1/loans/eligibility,DELETE,audit,1,oauth2:implicit,0,0,,azure.com_applicationinsights-analyticsItems_API.json
1839,/v1/beneficiaries,GET,notifications,1,oauth2:implicit,1,0,,azure.com_applicationinsights-analyticsItems_API.json
1840,/v1/aa/data,PUT,core-banking,1,oauth2:implicit,1,0,,azure.com_applicationinsights-analyticsItems_API.json
1841,/v1/audit/logs,POST,payments,1,apiKey,0,0,APIs,apisetu.gov.in_aaharjh.json
1842,/v1/beneficiaries,POST,notifications,1,none,2,0,APIs,apisetu.gov.in_issuer.json
1843,/v1/accounts/{accountId}/balance,POST,kyc,1,none,2,0,APIs,apisetu.gov.in_issuer.json
1844,/v1/aa/fip/discover,GET,wealth,1,none,2,0,Registry,apigee.local_registry.json
1845,/v1/loans/eligibility,POST,payments,1,none,2,0,Registry,apigee.local_registry.json
1846,/v3/upi/pay,DELETE,notifications,3,none,1,0,Registry,apigee.local_registry.json
1847,/v1/transfers/neft,GET,notifications,1,none,2,0,Registry,apigee.local_registry.json
1848,/v1/upi/collect,PATCH,forex,1,none,2,0,Registry,apigee.local_registry.json
1849,/v1/accounts/{accountId}/statement,GET,notifications,1,none,2,0,Registry,apigee.local_registry.json
1850,/v1/kyc/video,POST,payments,1,none,2,0,Registry,apigee.local_registry.json
1851,/v1/audit/logs,DELETE,cards,1,none,1,0,Registry,apigee.local_registry.json
1852,/v2/transfers/imps,GET,loans,2,none,2,0,Registry,apigee.local_registry.json
1853,/v2/accounts/{accountId}/balance,PATCH,wealth,2,none,2,0,Registry,apigee.local_registry.json
1854,/v1/forex/quote,DELETE,aa-bridge,1,none,2,0,Registry,apigee.local_registry.json
1855,/v1/kyc/video,GET,core-banking,1,none,2,0,Registry,apigee.local_registry.json
1856,/v1/customers/{customerId}/preferences,POST,notifications,1,none,3,0,Registry,apigee.local_registry.json
1857,/v1/kyc/verify,POST,aa-bridge,1,none,3,0,Registry,apigee.local_registry.json
1858,/v1/cards/{cardId}/freeze,GET,aa-bridge,1,none,2,0,Registry,apigee.local_registry.json
1859,/v2/cards/{cardId}/freeze,POST,audit,2,none,2,0,Registry,apigee.local_registry.json
1860,/v1/beneficiaries,DELETE,wealth,1,none,1,0,Registry,apigee.local_registry.json
1861,/v1/accounts/{accountId}/balance,GET,notifications,1,none,2,0,Registry,apigee.local_registry.json
1862,/v1/cards/issue,PATCH,forex,1,none,2,0,Registry,apigee.local_registry.json
1863,/v3/upi/pay,GET,cards,3,none,2,0,Registry,apigee.local_registry.json
1864,/v1/cards/{cardId}/pin,POST,wealth,1,none,2,0,Registry,apigee.local_registry.json
1865,/v2/accounts/{accountId}/balance,DELETE,notifications,2,none,1,0,Registry,apigee.local_registry.json
1866,/v1/upi/mandate,GET,core-banking,1,none,2,0,Registry,apigee.local_registry.json
1867,/v1/upi/mandate,PATCH,notifications,1,none,2,0,Registry,apigee.local_registry.json
1868,/v1/kyc/video,DELETE,payments,1,none,2,0,Registry,apigee.local_registry.json
1869,/v1/kyc/video,GET,audit,1,none,1,0,Registry,apigee.local_registry.json
1870,/v1/cards/{cardId}/pin,GET,aa-bridge,1,none,2,0,Registry,apigee.local_registry.json
1871,/v2/cards/{cardId}/freeze,POST,cards,2,none,3,0,Registry,apigee.local_registry.json
1872,/v1/beneficiaries,POST,cards,1,none,3,0,Registry,apigee.local_registry.json
1873,/v1/aa/fip/discover,GET,forex,1,none,2,0,Registry,apigee.local_registry.json
1874,/v1/accounts/{accountId}/holds,POST,kyc,1,none,2,0,Registry,apigee.local_registry.json
1875,/v1/loans/{loanId}/repayment,DELETE,audit,1,none,1,0,Registry,apigee.local_registry.json
1876,/v1/loans/apply,GET,aa-bridge,1,none,2,0,Registry,apigee.local_registry.json
1877,/v1/cards/{cardId}/limit,PUT,aa-bridge,1,none,2,0,Registry,apigee.local_registry.json
1878,/v2/upi/pay,GET,aa-bridge,2,none,1,0,Registry,apigee.local_registry.json
1879,/v1/loans/{loanId}/schedule,GET,core-banking,1,oauth2:implicit,1,0,Usages,azure.com_network-usage.json
1880,/v1/upi/pay,GET,cards,1,none,0,0,,sheetlabs.com_rig-veda.json
1881,/v1/loans/{loanId}/repayment,GET,core-banking,1,none,1,0,WorkloadClassifiers,azure.com_sql-WorkloadClassifiers.json
1882,/v1/cards/{cardId}/limit,DELETE,wealth,1,none,0,0,WorkloadClassifiers,azure.com_sql-WorkloadClassifiers.json
1883,/v1/accounts/{accountId}/balance,GET,aa-bridge,1,none,1,0,WorkloadClassifiers,azure.com_sql-WorkloadClassifiers.json
1884,/v1/upi/collect,PUT,kyc,1,none,1,0,WorkloadClassifiers,azure.com_sql-WorkloadClassifiers.json
1885,/v1/kyc/pan,POST,core-banking,1,apiKey|http:basic,2,0,Utility,adyen_checkout.json
1886,/v1/kyc/pan,POST,forex,1,apiKey|http:basic,3,0,Modifications,adyen_checkout.json
1887,/v3/upi/pay,POST,audit,3,apiKey|http:basic,2,0,Payments,adyen_checkout.json
1888,/v1/loans/{loanId}/schedule,POST,kyc,1,apiKey|http:basic,3,0,Donations,adyen_checkout.json
1889,/v1/customers/{customerId}/profile,POST,wealth,1,apiKey|http:basic,3,0,Donations,adyen_checkout.json
1890,/v1/rd/book,POST,notifications,1,apiKey|http:basic,2,0,Recurring,adyen_checkout.json
1891,/v1/cards/{cardId}/freeze,POST,loans,1,apiKey|http:basic,3,0,Orders,adyen_checkout.json
1892,/v1/kyc/aadhaar,POST,payments,1,apiKey|http:basic,3,0,Orders,adyen_checkout.json
1893,/v1/transfers/imps,POST,loans,1,apiKey|http:basic,3,1,Utility,adyen_checkout.json
1894,/v2/cards/{cardId}/freeze,POST,loans,2,apiKey|http:basic,3,0,Payment links,adyen_checkout.json
1895,/v1/fd/book,GET,payments,1,apiKey|http:basic,2,0,Payment links,adyen_checkout.json
1896,/v1/kyc/pan,PATCH,loans,1,apiKey|http:basic,3,0,Payment links,adyen_checkout.json
1897,/v1/upi/collect,POST,loans,1,apiKey|http:basic,3,0,Payments,adyen_checkout.json
1898,/v1/transfers/imps,POST,aa-bridge,1,apiKey|http:basic,3,0,Orders,adyen_checkout.json
1899,/v1/transfers/rtgs,POST,wealth,1,apiKey|http:basic,3,0,Payments,adyen_checkout.json
1900,/v1/loans/{loanId}/schedule,POST,wealth,1,apiKey|http:basic,3,0,Payments,adyen_checkout.json
1901,/v1/upi/pay,POST,wealth,1,apiKey|http:basic,3,0,Modifications,adyen_checkout.json
1902,/v1/fd/book,POST,notifications,1,apiKey|http:basic,3,0,Modifications,adyen_checkout.json
1903,/v1/notifications/preferences,POST,aa-bridge,1,apiKey|http:basic,3,0,Modifications,adyen_checkout.json
1904,/v1/customers/{customerId}/preferences,POST,aa-bridge,1,apiKey|http:basic,3,0,Modifications,adyen_checkout.json
1905,/v2/upi/pay,POST,kyc,2,apiKey|http:basic,3,0,Modifications,adyen_checkout.json
1906,/v1/transfers/rtgs,POST,wealth,1,apiKey|http:basic,3,0,Utility,adyen_checkout.json
1907,/v3/accounts/{accountId}/balance,POST,wealth,3,apiKey|http:basic,2,0,Payments,adyen_checkout.json
1908,/v2/accounts/{accountId}/balance,GET,loans,2,apiKey|http:basic,1,0,Payments,adyen_checkout.json
1909,/v1/cards/{cardId}/pin,GET,notifications,1,apiKey|http:basic,1,0,Recurring,adyen_checkout.json
1910,/v1/transfers/imps,POST,notifications,1,apiKey|http:basic,2,0,Recurring,adyen_checkout.json
1911,/v2/cards/{cardId}/freeze,DELETE,forex,2,apiKey|http:basic,0,0,Recurring,adyen_checkout.json
1912,/v1/rd/book,POST,audit,1,none,3,0,Utility,adyen_checkout.json
1913,/v1/customers/{customerId}/profile,POST,aa-bridge,1,apiKey|http:basic,3,0,General,adyen.com_NotificationConfigurationService.json
1914,/v1/forex/book,POST,kyc,1,apiKey|http:basic,3,0,General,adyen.com_NotificationConfigurationService.json
1915,/v1/notifications/preferences,POST,audit,1,apiKey|http:basic,3,0,General,adyen.com_NotificationConfigurationService.json
1916,/v1/customers/{customerId}/profile,POST,audit,1,apiKey|http:basic,3,0,General,adyen.com_NotificationConfigurationService.json
1917,/v1/aa/consent,POST,payments,1,apiKey|http:basic,3,0,General,adyen.com_NotificationConfigurationService.json
1918,/v1/accounts/{accountId}/transactions,POST,audit,1,apiKey|http:basic,3,0,General,adyen.com_NotificationConfigurationService.json
1919,/v1/fd/{depositId}/close,GET,cards,1,oauth2:implicit,1,0,Operations,azure.com_monitor-operations_API.json
