endpoint_id,endpoint,method,service,version_path,auth_scheme,schema_count,deprecated_flag,in_registry,last_seen_days,call_count_7d,auth_fail_rate_7d,p95_latency_ms,last_deploy_days,owner_present,runtime,runtime_version,cve_id,max_cvss,lifecycle_state,is_zombie,is_shadow,risk_score
1177,/v1/fd/{depositId}/close,POST,aa-bridge,1,http:basic|http:bearer,2,1,1,6,476,0.0359,490,627,1,nodejs,14.21,CVE-2023-30581,8.8,deprecated,0,0,24.81
1178,/v1/notifications/preferences,DELETE,loans,1,http:basic|http:bearer,2,0,1,1,6246,0.0022,214,47,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,13.22
1179,/v2/upi/pay,GET,payments,2,http:basic|http:bearer,2,0,1,21,73,0.1419,1947,1006,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,0,38.16
1180,/v1/notifications/preferences,POST,payments,1,http:basic|http:bearer,2,0,1,46,7,0.1975,588,1159,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,49.4
1181,/v2/upi/pay,DELETE,audit,2,http:basic|http:bearer,2,0,1,2,29101,0.0301,1432,819,1,python,3.11,CVE-2024-0397,5.9,orphaned,1,0,48.15
1182,/v1/transfers/swift,GET,kyc,1,http:basic|http:bearer,2,0,1,1,14846,0.01,273,9,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,17.28
1183,/v1/loans/eligibility,GET,wealth,1,http:basic|http:bearer,1,0,1,11,76,0.13,1228,617,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,0,33.52
1184,/v1/cards/{cardId}/limit,POST,wealth,1,http:basic|http:bearer,2,1,1,10,434,0.0108,398,565,0,springboot,3.2.0,CVE-2024-22243,6.1,deprecated,0,0,28.33
1185,/v1/upi/pay,DELETE,kyc,1,http:basic|http:bearer,2,1,1,0,27007,0.0948,660,472,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,1,0,61.82
1186,/v2/transfers/imps,GET,cards,2,http:basic|http:bearer,2,0,1,1,20101,0.0197,377,58,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,16.06
1187,/v1/forex/book,GET,core-banking,1,http:basic|http:bearer,1,1,1,5,226,0.0339,456,580,1,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,17.83
1188,/v2/cards/{cardId}/freeze,GET,core-banking,2,http:basic|http:bearer,2,0,1,43,89,0.2808,1635,1487,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,0,0,51.18
1189,/v1/upi/collect,POST,aa-bridge,1,http:basic|http:bearer,2,0,1,2,4047,0.017,195,29,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,9.13
1190,/v2/upi/pay,POST,audit,2,http:basic|http:bearer,2,0,1,2,32117,0.0058,114,13,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,15.89
1191,/v1/upi/mandate,GET,kyc,1,http:basic|http:bearer,1,0,1,2,1098,0.0072,334,6,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,5.88
1192,/v1/loans/{loanId}/repayment,GET,kyc,1,http:basic|http:bearer,2,0,1,1,45028,0.0168,68,6,1,python,3.9,CVE-2023-40217,5.3,active,0,0,8.33
1193,/v2/transfers/imps,GET,notifications,2,http:basic|http:bearer,1,0,1,0,8190,0.0196,372,21,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,14.79
1194,/v1/transfers/neft,POST,loans,1,http:basic|http:bearer,2,1,1,6,135,0.0017,346,586,1,dotnet,6.0,CVE-2024-21386,7.5,deprecated,0,0,12.96
1195,/v1/aa/fip/discover,GET,payments,1,http:basic|http:bearer,2,1,1,2,344,0.0373,786,271,1,golang,1.21,CVE-2024-24784,6.5,deprecated,0,0,19.4
1196,/v1/customers/{customerId}/documents,POST,payments,1,http:basic|http:bearer,2,0,1,2,260,0.0089,45,7,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,13.33
1197,/v1/kyc/video,POST,kyc,1,http:basic|http:bearer,2,0,1,72,28,0.0558,1373,1347,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,0,44.99
1198,/v1/loans/{loanId}/repayment,DELETE,cards,1,http:basic|http:bearer,2,0,1,2,12368,0.0077,370,44,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,14.87
1199,/v1/cards/{cardId}/limit,GET,notifications,1,http:basic|http:bearer,1,0,1,1,4661,0.0143,315,11,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,22.5
1200,/v1/upi/vpa/verify,GET,wealth,1,http:basic|http:bearer,2,0,1,2,395,0.0157,311,31,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,15.16
1201,/v1/kyc/video,GET,kyc,1,http:basic|http:bearer,1,0,1,2,8189,0.0036,346,44,1,python,3.11,CVE-2024-0397,5.9,active,0,0,10.24
1202,/v1/notifications/preferences,GET,kyc,1,http:basic|http:bearer,2,0,1,1,8563,0.0008,334,13,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,15.77
1203,/v1/loans/{loanId}/schedule,POST,loans,1,http:basic|http:bearer,2,1,1,13,395,0.0018,227,698,1,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,21.57
1204,/v1/loans/{loanId}/schedule,GET,wealth,1,http:basic|http:bearer,1,0,1,2,505,0.005,63,60,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,14.64
1205,/v1/fd/book,POST,cards,1,http:basic|http:bearer,2,0,1,2,29658,0.0028,291,44,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,16.35
1206,/v1/upi/vpa/verify,GET,audit,1,http:basic|http:bearer,2,1,1,8,117,0.0344,778,225,1,nodejs,14.21,CVE-2023-30581,8.8,deprecated,0,0,17.72
1207,/v1/transfers/rtgs,POST,aa-bridge,1,http:basic|http:bearer,2,0,1,0,9295,0.012,150,37,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,9.74
1208,/v1/fd/{depositId}/close,GET,forex,1,http:basic|http:bearer,1,0,1,61,9,0.1875,733,1146,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,0,0,37.69
1209,/v1/transfers/swift,POST,core-banking,1,http:basic|http:bearer,2,0,1,0,17157,0.0135,395,9,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,24.38
1210,/v1/accounts/{accountId}/transactions,GET,audit,1,http:basic|http:bearer,2,1,1,4,334,0.0348,297,561,1,golang,1.21,CVE-2024-24784,6.5,deprecated,0,0,13.78
1211,/v1/transfers/neft,GET,notifications,1,http:basic|http:bearer,1,1,1,2,8375,0.0536,514,1012,0,python,3.7,CVE-2023-24329,7.5,orphaned,1,0,58.68
1212,/internal/cards/{cardId}/freeze,GET,kyc,2,none,0,0,0,3,685,0.2081,1138,14,0,python,3.7,CVE-2023-24329,7.5,orphaned,0,1,79.87
1213,/v1/upi/vpa/verify,POST,aa-bridge,1,http:basic|http:bearer,2,1,1,5,475,0.0167,379,329,1,nodejs,14.21,CVE-2023-30581,8.8,deprecated,0,0,26.03
1214,/v1/upi/mandate,GET,wealth,1,http:basic|http:bearer,1,0,1,0,25217,0.0196,153,24,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,13.15
1215,/internal/upi/pay,POST,payments,1,none,0,0,0,2,4362,0.3913,677,75,0,python,3.9,CVE-2023-40217,5.3,orphaned,0,1,93.24
1216,/v1/forex/quote,POST,wealth,1,http:basic|http:bearer,2,0,1,2,18980,0.011,351,6,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,9.33
1217,/v1/kyc/aadhaar,POST,cards,1,http:basic|http:bearer,2,0,1,1,12340,0.0069,387,50,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,15.17
1218,/v1/kyc/pan,POST,aa-bridge,1,http:basic|http:bearer,2,1,1,1,18625,0.0674,730,384,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,1,0,52.36
1219,/v1/accounts/{accountId}/balance,GET,loans,1,http:basic|http:bearer,2,0,1,1,37695,0.0147,67,58,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,27.49
1220,/v1/forex/book,GET,core-banking,1,http:basic|http:bearer,1,0,1,38,86,0.2022,1647,1302,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,42.75
1221,/v1/beneficiaries,GET,core-banking,1,http:basic|http:bearer,2,1,1,2,12398,0.0421,1076,1431,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,1,0,65.83
1222,/v1/forex/book,GET,cards,1,http:basic|http:bearer,1,1,1,1,16320,0.0816,384,527,1,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,1,0,46.7
1223,/v1/upi/pay,POST,forex,1,http:basic|http:bearer,2,0,1,2,19233,0.0111,292,51,1,python,3.7,CVE-2023-24329,7.5,active,0,0,18.02
1224,/v1/kyc/aadhaar,GET,wealth,1,http:basic|http:bearer,2,0,1,24,61,0.1745,1603,1455,0,python,3.7,CVE-2023-24329,7.5,orphaned,0,0,46.05
1225,/v1/customers/{customerId}/documents,GET,cards,1,http:basic|http:bearer,1,0,1,0,49384,0.0001,257,44,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,15.39
1226,/v1/transfers/swift,GET,aa-bridge,1,http:basic|http:bearer,2,0,1,2,43830,0.019,310,43,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,14.41
1227,/v1/upi/mandate,GET,kyc,1,http:basic|http:bearer,1,0,1,0,44705,0.0186,308,57,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,15.58
1228,/v1/accounts/{accountId}/holds,POST,audit,1,http:basic|http:bearer,2,0,1,0,34164,0.0071,66,27,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,17.57
1229,/v1/upi/mandate,GET,audit,1,http:basic|http:bearer,2,0,1,0,22648,0.0183,167,53,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,25.91
1230,/v3/upi/pay,POST,audit,3,http:basic|http:bearer,2,1,1,1,12803,0.0586,742,72,0,python,3.7,CVE-2023-24329,7.5,orphaned,1,0,50.28
1231,/v1/cards/{cardId}/limit,POST,core-banking,1,http:basic|http:bearer,2,0,1,2,34285,0.0165,58,59,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,7.4
1232,/v1/cards/{cardId}/freeze,POST,notifications,1,http:basic|http:bearer,2,1,1,0,14657,0.0205,1142,1037,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,1,0,60.38
1233,/v2/upi/pay,GET,wealth,2,http:basic|http:bearer,1,1,1,0,16174,0.0484,407,1247,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,1,0,74.83
1234,/v2/cards/{cardId}/freeze,GET,wealth,2,http:basic|http:bearer,2,1,1,1,7058,0.093,214,683,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,1,0,56.53
1235,/v1/transfers/imps,GET,audit,1,http:basic|http:bearer,1,0,1,1,24387,0.0086,133,34,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,23.88
1236,/internal/upi/pay,GET,aa-bridge,1,none,0,0,0,7,1375,0.1559,938,0,0,dotnet,6.0,CVE-2024-21386,7.5,orphaned,0,1,89.62
1237,/v1/cards/{cardId}/freeze,POST,aa-bridge,1,http:basic|http:bearer,2,0,1,0,9260,0.0079,209,670,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,17.25
1238,/internal/upi/collect,POST,core-banking,1,http:basic|http:bearer,0,0,0,1,3499,0.2956,1064,87,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,1,76.14
1239,/v1/cards/issue,GET,wealth,1,http:basic|http:bearer,1,1,1,1,19444,0.0781,996,634,1,dotnet,8.0,CVE-2024-30045,6.8,orphaned,1,0,51.21
1240,/v1/customers/{customerId}/documents,POST,forex,1,http:basic|http:bearer,2,0,1,2,1394,0.0153,161,3,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,14.35
1241,/v1/accounts/{accountId}/statement,DELETE,forex,1,http:basic|http:bearer,2,0,1,2,48828,0.0002,285,18,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,14.17
1242,/v1/audit/logs,GET,loans,1,http:basic|http:bearer,2,1,1,0,23237,0.0322,1247,747,0,dotnet,8.0,CVE-2024-30045,6.8,orphaned,1,0,54.45
1243,/v1/customers/{customerId}/documents,POST,kyc,1,http:basic|http:bearer,2,0,1,2,16710,0.0133,259,12,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,9.18
1244,/v1/aa/data,GET,aa-bridge,1,http:basic|http:bearer,1,0,1,2,26935,0.0602,571,751,0,golang,1.19,CVE-2023-29406,6.5,orphaned,1,0,54.67
1245,/v1/loans/{loanId}/repayment,POST,audit,1,http:basic|http:bearer,2,0,1,0,9170,0.008,180,12,1,python,3.7,CVE-2023-24329,7.5,active,0,0,9.32
1246,/v1/customers/{customerId}/preferences,POST,loans,1,http:basic|http:bearer,2,0,1,0,6459,0.0173,234,26,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,16.12
1247,/v3/accounts/{accountId}/balance,GET,cards,3,http:basic|http:bearer,1,1,1,3,123,0.0168,590,242,1,golang,1.21,CVE-2024-24784,6.5,deprecated,0,0,12.24
1248,/v1/aa/fip/discover,DELETE,forex,1,http:basic|http:bearer,2,0,1,0,18145,0.0073,219,45,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,17.51
1249,/v1/accounts/{accountId}/holds,GET,cards,1,http:basic|http:bearer,2,0,1,0,4339,0.02,858,799,0,nodejs,18.19,CVE-2024-22019,7.5,orphaned,1,0,51.01
1250,/v1/accounts/{accountId}/transactions,POST,kyc,1,http:basic|http:bearer,2,0,1,0,17032,0.019,226,21,1,springboot,2.7.18,CVE-2023-20860,7.5,active,0,0,17.62
1251,/v3/upi/pay,POST,forex,3,http:basic|http:bearer,2,0,1,77,98,0.2655,878,1103,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,55.39
1252,/v1/aa/fip/discover,POST,notifications,1,http:basic|http:bearer,2,0,1,82,67,0.2012,687,930,0,python,3.7,CVE-2023-24329,7.5,orphaned,0,0,37.38
1253,/v1/upi/mandate,POST,forex,1,http:basic|http:bearer,2,0,1,0,9051,0.0126,348,377,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,21.14
1254,/v1/loans/{loanId}/repayment,GET,loans,1,http:basic|http:bearer,1,0,1,0,5407,0.0188,356,21,1,python,3.9,CVE-2023-40217,5.3,active,0,0,17.7
1255,/internal/customers/{customerId}/documents,POST,core-banking,1,http:basic|http:bearer,0,0,0,3,4420,0.3883,139,16,0,python,3.11,CVE-2024-0397,5.9,orphaned,0,1,66.44
1256,/v1/upi/collect,POST,cards,1,http:basic|http:bearer,2,1,1,2,14381,0.0916,1118,605,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,1,0,68.08
1257,/v1/beneficiaries/{beneficiaryId},POST,payments,1,http:basic|http:bearer,2,1,1,8,414,0.0011,713,460,1,springboot,3.2.0,CVE-2024-22243,6.1,deprecated,0,0,18.94
1258,/v2/accounts/{accountId}/balance,POST,wealth,2,http:basic|http:bearer,2,0,1,2,4484,0.0159,395,12,1,python,3.7,CVE-2023-24329,7.5,active,0,0,12.23
1259,/v2/accounts/{accountId}/balance,POST,kyc,2,http:basic|http:bearer,2,0,1,2,34151,0.0194,124,28,1,python,3.7,CVE-2023-24329,7.5,active,0,0,15.78
1260,/v1/fd/book,POST,payments,1,http:basic|http:bearer,2,1,1,6,215,0.0304,311,27,1,golang,1.19,CVE-2023-29406,6.5,deprecated,0,0,17.28
1261,/v1/kyc/verify,POST,loans,1,http:basic|http:bearer,2,0,1,72,58,0.176,1675,1440,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,0,0,50.02
1262,/v1/cards/{cardId}/limit,GET,wealth,1,http:basic|http:bearer,1,0,1,1,36685,0.0024,154,2,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,17.81
1263,/v1/transfers/swift,GET,forex,1,http:basic|http:bearer,2,0,1,0,18703,0.0185,178,55,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,9.69
1264,/internal/transfers/imps,POST,audit,1,none,0,0,0,3,4429,0.1465,1378,44,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,1,82.75
1265,/internal/aa/data,POST,wealth,1,http:basic|http:bearer,0,0,0,4,1144,0.2633,1302,37,0,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,1,68.43
1266,/v1/kyc/video,POST,cards,1,http:basic|http:bearer,2,1,1,1,14870,0.0146,183,11,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,19.74
1267,/v1/customers/{customerId}/preferences,GET,aa-bridge,1,http:basic|http:bearer,1,1,1,13,408,0.047,697,288,1,dotnet,6.0,CVE-2024-21386,7.5,deprecated,0,0,15.24
1268,/v1/fd/book,POST,core-banking,1,http:basic|http:bearer,2,0,1,2,17365,0.0174,364,38,1,python,3.9,CVE-2023-40217,5.3,active,0,0,8.0
1269,/v1/loans/apply,GET,audit,1,http:basic|http:bearer,2,0,1,1,13864,0.0116,242,9,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,21.73
1270,/v1/accounts/{accountId}/holds,POST,forex,1,http:basic|http:bearer,2,0,1,54,18,0.2755,391,1380,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,0,0,53.68
1271,/v1/cards/{cardId}/limit,GET,wealth,1,http:basic|http:bearer,1,0,1,0,9188,0.0656,569,942,1,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,1,0,47.29
1272,/v1/kyc/verify,POST,forex,1,http:basic|http:bearer,2,0,1,31,8,0.0859,1073,867,0,golang,1.21,CVE-2024-24784,6.5,orphaned,0,0,34.64
1273,/internal/upi/mandate,GET,core-banking,1,none,0,0,0,1,4365,0.1549,74,77,1,springboot,2.5.0,CVE-2022-22965,9.8,orphaned,0,1,69.98
1274,/v1/transfers/rtgs,POST,cards,1,http:basic|http:bearer,2,0,1,2,3366,0.0026,82,17,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,19.34
1275,/v1/accounts/{accountId}/holds,GET,core-banking,1,http:basic|http:bearer,1,1,1,12,14,0.0479,208,526,1,springboot,2.7.18,CVE-2023-20860,7.5,deprecated,0,0,22.88
1276,/v1/transfers/imps,POST,aa-bridge,1,http:basic|http:bearer,2,0,1,1,37387,0.0178,123,19,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,24.7
1277,/v1/cards/issue,GET,forex,1,http:basic|http:bearer,2,0,1,2,62,0.0053,318,7,1,python,3.11,CVE-2024-0397,5.9,active,0,0,14.05
1278,/v1/upi/pay,POST,audit,1,http:basic|http:bearer,2,0,1,2,27716,0.0028,154,1,1,python,3.7,CVE-2023-24329,7.5,active,0,0,16.08
1279,/v1/customers/{customerId}/preferences,POST,core-banking,1,http:basic|http:bearer,2,0,1,2,19298,0.0045,390,24,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,13.87
1280,/v1/upi/mandate,GET,kyc,1,http:basic|http:bearer,1,0,1,0,1513,0.0336,425,824,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,1,0,60.25
1281,/v1/beneficiaries,POST,kyc,1,http:basic|http:bearer,2,0,1,0,3340,0.0121,131,27,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,12.99
1282,/v1/loans/{loanId}/schedule,GET,audit,1,http:basic|http:bearer,2,0,1,1,10344,0.0179,391,19,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,19.45
1283,/v1/aa/consent,POST,core-banking,1,http:basic|http:bearer,2,0,1,0,18266,0.0183,378,23,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,19.35
1284,/internal/loans/apply,GET,audit,1,none,0,0,0,1,67,0.4447,354,83,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,0,1,86.89
1285,/v1/upi/vpa/verify,GET,audit,1,http:basic|http:bearer,2,0,1,68,8,0.0783,1075,935,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,36.43
1286,/internal/transfers/rtgs,GET,payments,1,http:basic|http:bearer,0,0,0,2,3204,0.241,1062,54,0,python,3.7,CVE-2023-24329,7.5,orphaned,0,1,61.0
1287,/v1/transfers/neft,POST,aa-bridge,1,http:basic|http:bearer,2,1,1,2,420,0.0472,351,572,1,python,3.9,CVE-2023-40217,5.3,deprecated,0,0,20.75
1288,/v1/cards/{cardId}/limit,GET,core-banking,1,http:basic|http:bearer,1,1,1,7,282,0.0268,335,53,1,python,3.11,CVE-2024-0397,5.9,deprecated,0,0,7.89
1289,/v1/loans/{loanId}/repayment,GET,loans,1,http:basic|http:bearer,2,1,1,11,425,0.0374,189,420,1,nodejs,14.21,CVE-2023-30581,8.8,deprecated,0,0,12.53
1290,/internal/audit/logs,POST,audit,1,http:basic|http:bearer,0,0,0,0,3018,0.3233,323,14,1,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,1,60.61
1291,/v1/loans/apply,GET,aa-bridge,1,http:basic|http:bearer,1,1,1,0,12656,0.0568,1329,1227,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,1,0,77.34
1292,/v1/upi/pay,GET,forex,1,http:basic|http:bearer,2,0,1,2,46634,0.0029,53,44,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,16.13
1293,/v1/aa/fip/discover,POST,loans,1,http:basic|http:bearer,2,0,1,0,43933,0.0116,284,53,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,17.39
1294,/v1/upi/collect,POST,kyc,1,http:basic|http:bearer,2,0,1,1,9758,0.0016,79,0,1,python,3.7,CVE-2023-24329,7.5,active,0,0,15.47
1295,/v1/customers/{customerId}/profile,GET,core-banking,1,http:basic|http:bearer,2,0,1,0,31286,0.0149,310,44,1,python,3.9,CVE-2023-40217,5.3,active,0,0,11.14
1296,/v1/transfers/swift,GET,core-banking,1,http:basic|http:bearer,1,0,1,1,29596,0.0156,395,0,1,springboot,3.2.0,CVE-2024-22243,6.1,active,0,0,17.42
1297,/v1/fd/{depositId}/close,GET,audit,1,http:basic|http:bearer,2,0,1,2,2604,0.0121,128,32,1,python,3.7,CVE-2023-24329,7.5,active,0,0,14.35
1298,/v1/upi/mandate,POST,aa-bridge,1,http:basic|http:bearer,2,1,1,2,17886,0.0643,728,1392,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,1,0,66.51
1299,/v1/customers/{customerId}/documents,GET,notifications,1,http:basic|http:bearer,1,0,1,0,34677,0.0076,104,47,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,15.38
1300,/v1/upi/mandate,POST,cards,1,http:basic|http:bearer,2,0,1,1,12538,0.0165,326,38,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,12.7
1301,/v1/cards/{cardId}/pin,GET,kyc,1,http:basic|http:bearer,2,0,1,1,43275,0.0128,234,10,0,golang,1.21,CVE-2024-24784,6.5,active,0,0,33.57
1302,/v3/upi/pay,GET,aa-bridge,3,http:basic|http:bearer,1,0,1,1,7604,0.0021,225,38,1,nodejs,20.11,CVE-2024-21892,7.8,active,0,0,15.19
1303,/v1/beneficiaries/{beneficiaryId},GET,kyc,1,http:basic|http:bearer,2,0,1,1,11166,0.0108,73,13,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,10.38
1304,/internal/forex/book,GET,forex,1,none,0,0,0,3,4569,0.1807,116,30,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,1,83.21
1305,/v1/forex/quote,POST,loans,1,http:basic|http:bearer,2,1,1,12,257,0.0023,422,275,1,springboot,2.5.0,CVE-2022-22965,9.8,deprecated,0,0,17.95
1306,/internal/rd/book,GET,core-banking,1,http:basic|http:bearer,0,0,0,4,3311,0.3001,694,50,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,0,1,69.84
1307,/v1/forex/quote,GET,cards,1,http:basic|http:bearer,2,0,1,1,49091,0.0101,297,51,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,20.47
1308,/v1/transfers/neft,POST,loans,1,http:basic|http:bearer,2,1,1,6,254,0.0293,138,477,1,golang,1.21,CVE-2024-24784,6.5,deprecated,0,0,24.37
1309,/v1/loans/{loanId}/repayment,GET,core-banking,1,http:basic|http:bearer,1,0,1,2,6613,0.0191,158,56,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,16.7
1310,/v1/accounts/{accountId}/transactions,POST,loans,1,http:basic|http:bearer,2,0,1,27,64,0.1791,1692,1436,0,nodejs,20.11,CVE-2024-21892,7.8,orphaned,0,0,47.64
1311,/v1/loans/apply,POST,loans,1,http:basic|http:bearer,2,0,1,0,22718,0.0058,359,54,1,springboot,2.5.0,CVE-2022-22965,9.8,active,0,0,24.46
1312,/v1/forex/book,POST,notifications,1,http:basic|http:bearer,2,0,1,2,15701,0.0391,1450,518,0,golang,1.19,CVE-2023-29406,6.5,orphaned,1,0,61.7
1313,/v1/aa/consent,POST,notifications,1,http:basic|http:bearer,2,0,1,0,9846,0.0153,198,35,1,dotnet,8.0,CVE-2024-30045,6.8,active,0,0,17.35
1314,/v1/audit/logs,POST,payments,1,http:basic|http:bearer,2,1,1,0,19348,0.0275,842,712,0,springboot,3.2.0,CVE-2024-22243,6.1,orphaned,1,0,55.47
1315,/v1/loans/eligibility,POST,core-banking,1,http:basic|http:bearer,2,1,1,5,55,0.0036,571,444,1,nodejs,18.19,CVE-2024-22019,7.5,deprecated,0,0,13.02
1316,/v1/upi/collect,GET,payments,1,http:basic|http:bearer,1,0,1,1,1692,0.0939,453,1364,0,python,3.7,CVE-2023-24329,7.5,orphaned,1,0,58.43
1317,/internal/upi/mandate,POST,cards,1,none,0,0,0,2,3661,0.2467,1329,40,0,golang,1.21,CVE-2024-24784,6.5,orphaned,0,1,81.74
1318,/v2/transfers/imps,GET,wealth,2,http:basic|http:bearer,2,0,1,2,3296,0.0124,369,3,1,nodejs,14.21,CVE-2023-30581,8.8,active,0,0,15.08
1319,/v1/fd/book,POST,core-banking,1,http:basic|http:bearer,2,0,1,78,1,0.0886,415,960,0,golang,1.19,CVE-2023-29406,6.5,orphaned,0,0,40.21
1320,/v1/aa/data,GET,notifications,1,http:basic|http:bearer,1,0,1,0,15117,0.1203,276,42,1,python,3.11,CVE-2024-0397,5.9,active,0,0,17.32
1321,/internal/cards/{cardId}/pin,GET,forex,1,none,0,0,0,7,943,0.1343,271,50,0,nodejs,14.21,CVE-2023-30581,8.8,orphaned,0,1,86.12
1322,/v1/transfers/imps,POST,forex,1,http:basic|http:bearer,2,0,1,1,40107,0.0097,399,47,1,nodejs,18.19,CVE-2024-22019,7.5,active,0,0,15.51
1323,/v1/kyc/video,GET,cards,1,http:basic|http:bearer,2,0,1,2,10706,0.019,114,40,1,golang,1.19,CVE-2023-29406,6.5,active,0,0,16.59
1324,/v1/loans/apply,POST,audit,1,http:basic|http:bearer,2,0,1,2,25422,0.0012,225,50,1,python,3.9,CVE-2023-40217,5.3,active,0,0,11.47
1325,/v1/notifications/preferences,GET,audit,1,http:basic|http:bearer,1,0,1,0,2003,0.0191,390,27,1,golang,1.21,CVE-2024-24784,6.5,active,0,0,4.16
1326,/v1/cards/issue,POST,payments,1,http:basic|http:bearer,2,0,1,0,5038,0.0055,81,19,1,python,3.9,CVE-2023-40217,5.3,active,0,0,6.31
1327,/v1/beneficiaries/{beneficiaryId},GET,aa-bridge,1,http:basic|http:bearer,2,0,1,2,10015,0.0736,731,741,0,springboot,2.7.18,CVE-2023-20860,7.5,orphaned,1,0,59.63
1328,/v1/cards/{cardId}/pin,POST,cards,1,http:basic|http:bearer,2,0,1,1,11282,0.004,254,30,1,dotnet,6.0,CVE-2024-21386,7.5,active,0,0,9.41
